35.79932785,51.47799683,76.2893944231984
35.72947693,51.36880875,18.69532257601294
35.77013403,51.39487354,89.85241791157745
35.73844147,51.36523819,31.478699132010025
35.81942368,51.48044205,21.19208972650958
35.74401474,51.41901398,14.875829086895232
35.78989029,51.48054123,4.240145304317022
35.7347908,51.43124771,18.536605786141635
35.81055069,51.39976501,23.611551377854056
35.66099548,51.39962387,96.87367534179762
35.72047806,51.34192657,15.549271376388463
35.76919937,51.34464645,15.760464555730923
35.78650665,51.45878601,24.088622733555432
35.69633865,51.43087387,15.228097135950469
35.73920441,51.40675354,51.172440711078806
35.80502319,51.43285751,65.97487738983017
35.80606079,51.47324753,24.62373267146054
35.773804,51.44976,93.08778819201731
35.66911697,51.4145813,98.09991555840723
35.78208923,51.37506104,33.59580868669374
35.65877533,51.31924057,32.357988359483244
35.79489136,51.51176453,91.73331852776538
35.71884155,51.37086105,69.05254913945366
35.65275192,51.4787941,16.056540815390296
35.73870087,51.51751328,2.006822305935485
35.7425499,51.43597412,26.53818554488091
35.79073334,51.3886795,30.86451157795208
35.80278397,51.50366211,13.098755529821048
35.70862198,51.4184761,46.170110808385566
35.80830383,51.4432869,12.443496430753509
35.77639771,51.40647507,92.0893412765464
35.79286575,51.42214203,84.75702563702986
35.75106812,51.38257599,35.16121472859174
35.71319199,51.34338379,58.542057092287024
35.73262787,51.35224152,67.5100264924318
35.68988037,51.24967957,37.96231417372318
35.69202423,51.31957245,98.49173952543175
35.79581833,51.46374512,29.73279513410003
35.74888229,51.23729324,80.45075419752763
35.7568,51.3213,37.85180783415241
35.76218796,51.40633774,44.833615546446325
35.66167068,51.34505844,24.42539572425315
35.77992249,51.37098694,17.292978855569995
35.73622513,51.48815536,43.31555050578112
35.783913,51.38352,60.548659965184314
35.68905258,51.3147049,99.45500882759124
35.7911911,51.38293076,60.62919463793659
35.765503,51.48925,68.68798032230707
35.781757,51.352913,58.197973332340155
35.67803574,51.4764061,58.60959989834073
35.739735,51.53327,68.52031084187196
35.68371201,51.40101242,13.678384816090428
35.72584534,51.39707184,88.36982659630128
35.64483,51.309746,67.46789119884382
35.67842484,51.26193619,79.68772054574735
35.734013,51.418304,3.1942012297329514
35.74820328,51.23386002,0.39040022911484007
